time,phase,thrust_cmd,lox_pos_cmd,ipa_pos_cmd,lox_pos,lox_vel,lox_voltage,lox_current,ipa_pos,ipa_vel,ipa_voltage,ipa_current,chamber_pressure,lox_valve_upstream_pressure,lox_valve_downstream_pressure,lox_venturi_differential_pressure,lox_venturi_temperature,lox_valve_temperature,ipa_valve_upstream_pressure,ipa_valve_downstream_pressure,ipa_venturi_differential_pressure,chamber_pressure_controller_p_component,chamber_pressure_controller_i_component,lox_angle_controller_p_component,lox_angle_controller_i_component,ipa_angle_controller_p_component,ipa_angle_controller_i_component,lox_mdot,ipa_mdot,ol_lox_mdot,ol_ipa_mdot,ol_lox_angle,ol_ipa_angle,lox_valve_downstream_pressure_calc,ipa_valve_downstream_pressure_calc
0.79,0,560,0.14444,0.14167,0.14434,0.045776,12.626,1.4398,0.14249,0.16785,12.701,2.0895,15.834,25.364,20.709,0.46685,144.52,144.52,47.629,29.789,-0.27767,0,0,0,0,0,0,0.24316,0,0,0,0,0,0,0
0.795,0,560,0.14444,0.14167,0.14434,0.045776,12.626,1.4398,0.14114,0.10681,12.701,2.0895,14.146,25.525,20.871,0.6761,144.52,144.52,46.239,34.07,-0.29958,0,0,0,0,0,0,0.29262,0,0,0,0,0,0,0
0.8,0,560,0.14444,0.14167,0.14428,0,12.628,1.0665,0.14114,0.10681,12.669,3.4863,14.134,25.65,20.742,0.36338,144.52,144.52,48.949,33.337,-0.63093,0,0,0,0,0,0,0.21453,0,0,0,0,0,0,0
0.805,0,560,0.14444,0.14167,0.14428,0,12.628,1.0665,0.14114,0.10681,12.669,3.4863,15.289,24.863,20.471,0.12164,144.52,144.52,46.406,32.916,0.50663,0,0,0,0,0,0,0.12412,0.23663,0,0,0,0,0,0
0.81,0,560,0.14444,0.14167,0.14446,-0.045776,12.589,1.5816,0.14049,0.045776,12.605,5.0135,14.185,24.815,20.297,-0.033722,144.52,144.52,41.499,32.557,0.68304,0,0,0,0,0,0,0,0.27475,0,0,0,0,0,0
0.815,0,560,0.14444,0.14167,0.14446,-0.045776,12.589,1.5816,0.14049,0.045776,12.605,5.0135,14.249,24.363,20.117,0.21518,144.52,144.52,41.071,31.232,0.0043669,0,0,0,0,0,0,0.16508,0.021969,0,0,0,0,0,0
0.82,0,560,0.14444,0.14167,0.14446,0,12.578,1.4354,0.14049,0,12.623,4.0209,14.422,24.383,20.173,0.35508,144.52,144.52,46.412,30.421,0.76836,0,0,0,0,0,0,0.21206,0.29141,0,0,0,0,0,0
0.825,0,560,0.14444,0.14167,0.14446,0,12.578,1.4354,0.14136,-0.12207,12.623,4.0209,14.922,24.434,20.207,0.64063,145.1,145.1,41.872,30.091,0.41745,0,0,0,0,0,0,0.2835,0.21479,0,0,0,0,0,0
0.83,0,560,0.14444,0.14167,0.14446,0,12.63,1.4551,0.14136,-0.12207,12.649,2.7624,14.659,24.242,19.985,0.68261,145.1,145.1,39.106,29.599,0.047338,0,0,0,0,0,0,0.29264,0.072331,0,0,0,0,0,0
0.835,0,560,0.14444,0.14167,0.14446,0,12.63,1.4551,0.14307,-0.18311,12.649,2.7624,14.448,23.901,19.837,0.44461,145.1,145.1,44.513,28.673,-0.56361,0,0,0,0,0,0,0.23618,0,0,0,0,0,0,0
0.84,0,560,0.14444,0.14167,0.14446,0,12.601,1.645,0.14307,-0.18311,12.71,1.0604,14.653,23.994,19.676,-0.029513,145.1,145.1,41.268,28.428,0.14995,0,0,0,0,0,0,0,0.12874,0,0,0,0,0,0
0.845,0,560,0.14444,0.14167,0.14446,0,12.601,1.645,0.14307,-0.18311,12.71,1.0604,14.728,23.743,19.704,-0.28529,145.1,145.1,36.586,27.736,0.50273,0,0,0,0,0,0,0,0.23571,0,0,0,0,0,0
0.85,0,560,0.14444,0.14167,0.14446,0,12.633,1.5101,0.14502,-0.19836,12.692,0.15034,14.498,24.005,19.639,0.21447,145.1,145.1,38.96,27.425,0.039711,0,0,0,0,0,0,0.16403,0.066248,0,0,0,0,0,0
0.855,0,560,0.14444,0.14167,0.14446,0,12.633,1.5101,0.14705,-0.18311,12.692,0.15034,14.656,23.947,19.47,0.7893,145.1,145.1,38.089,26.893,0.23767,0,0,0,0,0,0,0.31468,0.16207,0,0,0,0,0,0
0.86,0,560,0.14444,0.14167,0.14446,0,12.617,1.4329,0.14705,-0.18311,12.697,-1.6183,14.611,23.819,19.525,1.0172,145.1,145.1,37.581,26.254,0.46286,0,0,0,0,0,0,0.35723,0.22617,0,0,0,0,0,0
0.865,0,560,0.14444,0.14167,0.14446,0,12.617,1.4329,0.14849,-0.10681,12.697,-1.6183,14.499,23.435,19.464,0.73056,145.1,145.1,36.618,25.886,0.37097,0,0,0,0,0,0,0.30275,0.20248,0,0,0,0,0,0
0.86978,0,560,0.14444,0.14167,0.14446,0,12.617,1.4329,0.14849,-0.10681,12.697,-2.7258,14.561,22.827,19.362,0.04361,145.1,145.1,36.043,25.274,0.58122,0,0,0,0,0,0,0.073968,0.25345,0,0,0,0,0,0
0.875,0,560,0.14444,0.14167,0.14446,0,12.585,1.4849,0.14849,-0.10681,12.681,-2.7258,14.588,22.908,19.115,-0.35152,145.1,145.1,35.411,24.901,0.056828,0,0,0,0,0,0,0,0.07925,0,0,0,0,0,0
0.88,0,560,0.14444,0.14167,0.14446,0,12.596,1.3825,0.14941,-0.061035,12.681,-2.7258,14.583,22.762,19.131,-0.3023,145.1,145.1,34.529,24.033,0.5182,0,0,0,0,0,0,0,0.23931,0,0,0,0,0,0
0.885,0,560,0.14444,0.14167,0.14446,0,12.596,1.3825,0.14941,-0.061035,12.646,-4.3242,14.629,22.817,19.084,0.41045,145.1,145.1,34.072,24.05,0.38468,0,0,0,0,0,0,0.22692,0.20619,0,0,0,0,0,0
0.89,0,560,0.14444,0.14167,0.14446,0,12.619,1.4854,0.14947,0,12.601,-5.7956,14.444,22.486,18.994,0.73871,145.38,145.38,33.184,24.192,0.66964,0,0,0,0,0,0,0.3035,0.27205,0,0,0,0,0,0
0.895,0,560,0.14444,0.14167,0.14446,0,12.619,1.4854,0.14818,0.18311,12.601,-5.7956,14.622,23.101,18.761,0.92814,145.38,145.38,32.524,23.377,-0.038604,0,0,0,0,0,0,0.3402,0,0,0,0,0,0,0
0.9,0,560,0.14444,0.14167,0.14446,0,12.628,1.3461,0.14818,0.18311,12.601,-4.7757,14.552,22.893,18.826,0.35947,145.38,145.38,31.792,23.048,-0.10614,0,0,0,0,0,0,0.21172,0,0,0,0,0,0,0
0.905,0,560,0.14444,0.14167,0.14446,0,12.628,1.3461,0.14578,0.27466,12.601,-4.7757,14.572,22.164,18.569,-0.20553,145.38,145.38,31.159,22.546,0.13909,0,0,0,0,0,0,0,0.12398,0,0,0,0,0,0
0.91,0,560,0.14444,0.14167,0.14446,0,12.619,1.44,0.14578,0.27466,12.603,-3.4921,14.742,22.115,18.555,-0.23317,145.38,145.38,31.3,22.26,0.24166,0,0,0,0,0,0,0,0.16343,0,0,0,0,0,0
0.9158,0,560,0.14444,0.14167,0.14446,0,12.619,1.44,0.14578,0.27466,12.603,-3.4921,14.35,21.741,18.558,-0.39037,145.38,145.38,30.024,22.11,0.072083,0,0,0,0,0,0,0,0.089256,0,0,0,0,0,0
0.92706,0,560,0.14444,0.14167,0.14446,0,12.619,1.44,0.14268,0.32043,12.603,-3.4921,14.622,21.773,18.413,-0.14848,145.38,145.38,28.49,21.378,0.40463,0,0,0,0,0,0,0,0.21147,0,0,0,0,0,0
0.92918,0,560,0.14444,0.14167,0.14446,0,12.619,1.44,0.14268,0.32043,12.603,-1.9889,14.493,21.74,18.445,-0.0017642,145.38,145.38,28.382,21.077,0.067427,0,0,0,0,0,0,0,0.086325,0,0,0,0,0,0
0.93177,0,560,0.14444,0.14167,0.14446,0,12.619,1.44,0.14268,0.32043,12.635,-1.9889,14.553,21.818,18.487,0.64538,145.38,145.38,28.188,21.03,0.30787,0,0,0,0,0,0,0.28368,0.18446,0,0,0,0,0,0
0.93489,0,560,0.14444,0.14167,0.14446,0,12.619,1.3779,0.13968,0.27466,12.635,-0.565,14.385,21.532,18.366,-0.087876,145.38,145.38,27.613,20.703,0.45363,0,0,0,0,0,0,0,0.22391,0,0,0,0,0,0
0.94001,0,560,0.14444,0.14167,0.14446,0,12.591,1.4888,0.1379,0.19836,12.674,-0.565,14.533,21.563,18.144,-0.21589,145.38,145.38,26.793,20.609,0.34357,0,0,0,0,0,0,0,0.19486,0,0,0,0,0,0
0.94491,0,560,0.14444,0.14167,0.14446,0,12.591,1.4888,0.1379,0.19836,12.674,-0.565,14.623,21.136,18.252,-0.38402,145.38,145.38,26.591,20.195,0.22951,0,0,0,0,0,0,0,0.15927,0,0,0,0,0,0
0.95,0,560,0.14444,0.14167,0.14446,0,12.605,1.6651,0.13521,0.2594,12.674,-0.565,14.646,21.722,18.413,0.078859,145.38,145.38,26.26,19.906,-0.16308,0,0,0,0,0,0,0.099163,0,0,0,0,0,0,0
0.955,0,560,0.14444,0.14167,0.14446,0,12.605,1.6651,0.13521,0.2594,12.674,-0.565,14.372,21.207,18.376,0.81132,145.38,145.38,25.934,19.685,-0.10353,0,0,0,0,0,0,0.31807,0,0,0,0,0,0,0
0.96,0,560,0.14444,0.14167,0.14446,0,12.614,1.4288,0.13348,0.13733,12.674,-0.565,14.314,21.525,18.137,0.89554,145.38,145.38,25.211,19.388,0.42401,0,0,0,0,0,0,0.33417,0.21648,0,0,0,0,0,0
0.965,0,560,0.14444,0.14167,0.14446,0,12.614,1.4288,0.13348,0.13733,12.646,3.6749,14.541,21.607,17.937,0.74362,145.38,145.38,24.75,19.015,0.33261,0,0,0,0,0,0,0.30451,0.19173,0,0,0,0,0,0
0.97,0,560,0.14444,0.14167,0.14446,0,12.596,1.4429,0.13317,0,12.591,4.9693,14.578,20.974,17.84,-0.010082,145.38,145.38,24.077,18.986,0.47847,0,0,0,0,0,0,0,0.22996,0,0,0,0,0,0
0.975,0,560,0.14444,0.14167,0.14446,0,12.596,1.4429,0.13453,-0.16785,12.591,4.9693,14.42,20.863,17.873,-0.40967,145.38,145.38,23.798,18.619,0.13683,0,0,0,0,0,0,0,0.12297,0,0,0,0,0,0
0.98,0,560,0.14444,0.14167,0.14446,0,12.605,1.4291,0.13453,-0.16785,12.598,3.9395,14.32,20.554,18.06,-0.2252,145.38,145.38,23.348,18.15,0.097138,0,0,0,0,0,0,0,0.10361,0,0,0,0,0,0
0.985,0,560,0.14444,0.14167,0.14446,0,12.605,1.4291,0.13453,-0.16785,12.598,3.9395,14.63,20.717,18.03,0.22464,145.38,145.38,23.036,18.608,0.0064511,0,0,0,0,0,0,0.16736,0.026702,0,0,0,0,0,0
0.99,0,560,0.14444,0.14167,0.14446,0,12.596,1.5678,0.13656,-0.21362,12.628,2.722,14.568,20.732,17.967,0.48556,145.38,145.38,22.452,17.693,0.28472,0,0,0,0,0,0,0.24606,0.17739,0,0,0,0,0,0
0.995,0,560,0.14444,0.14167,0.14446,0,12.596,1.5678,0.1392,-0.28992,12.628,2.722,14.349,20.881,17.71,0.6805,145.38,145.38,22.405,17.923,0.27754,0,0,0,0,0,0,0.2913,0.17514,0,0,0,0,0,0
1,0,560,0.14444,0.14167,0.14446,0,12.607,1.5423,0.1392,-0.28992,12.651,1.2549,14.468,20.891,17.89,0.64577,145.38,145.38,22.008,18.03,-0.0011764,0,0,0,0,0,0,0.28377,0,0,0,0,0,0,0
1.005,0,560,0.14444,0.14167,0.14446,0,12.607,1.5423,0.14224,-0.32043,12.651,1.2549,14.548,20.522,17.711,0.18927,145.38,145.38,21.49,17.864,0.11696,0,0,0,0,0,0,0.15363,0.11369,0,0,0,0,0,0
1.01,0,560,0.14444,0.14167,0.14446,0,12.621,1.4345,0.14224,-0.32043,12.667,0.16756,14.437,20.175,17.575,-0.19486,145.38,145.38,20.997,17.451,0.59013,0,0,0,0,0,0,0,0.25538,0,0,0,0,0,0
1.015,0,560,0.14444,0.14167,0.14446,0,12.621,1.4345,0.14545,-0.33569,12.667,0.16756,14.435,20.077,17.58,-0.20741,145.38,145.38,21.091,17.766,0.15386,0,0,0,0,0,0,0,0.1304,0,0,0,0,0,0
1.02,0,560,0.14444,0.14167,0.14446,0,12.603,1.4019,0.14545,-0.33569,12.692,-0.9245,14.414,20.437,17.335,0.13752,145.38,145.38,20.657,17.145,0.57448,0,0,0,0,0,0,0.13095,0.25197,0,0,0,0,0,0
1.025,0,560,0.14444,0.14167,0.14446,0,12.603,1.4019,0.14545,-0.33569,12.692,-0.9245,14.527,20.184,17.619,0.49325,145.38,145.38,20.44,17.123,0.60352,0,0,0,0,0,0,0.248,0.25827,0,0,0,0,0,0
1.03,0,560,0.14444,0.14167,0.14446,0,12.61,1.4674,0.1473,-0.076294,12.738,-2.7626,14.421,20.015,17.273,0.4713,145.38,145.38,19.613,16.62,-0.0064092,0,0,0,0,0,0,0.24242,0,0,0,0,0,0,0
1.035,0,560,0.14444,0.14167,0.14446,0,12.61,1.4674,0.14696,0,12.738,-2.7626,14.536,19.898,17.443,0.55154,145.38,145.38,19.51,16.485,0.30242,0,0,0,0,0,0,0.26225,0.18282,0,0,0,0,0,0
1.04,0,560,0.14444,0.14167,0.14446,0,12.612,1.4842,0.14696,0,12.699,-3.2299,14.377,19.672,17.282,0.51938,145.38,145.38,19.468,16.793,0.14281,0,0,0,0,0,0,0.25449,0.12563,0,0,0,0,0,0
1.045,0,560,0.14444,0.14167,0.14446,0,12.612,1.4842,0.14696,0,12.699,-3.2299,14.365,19.832,17.218,-0.0019491,145.38,145.38,19.282,16.532,-0.18774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05,0,560,0.14444,0.14167,0.14446,0,12.598,1.5364,0.14696,0,12.617,-4.933,14.341,20.085,17.283,-0.18632,145.38,145.38,18.996,17.011,-0.045877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.055,0,560,0.14444,0.14167,0.14446,0,12.598,1.5364,0.14696,0,12.617,-4.933,14.515,19.547,17.283,-0.16543,145.38,145.38,18.758,16.474,-0.29532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.06,0,560,0.14444,0.14167,0.14446,0,12.617,1.3569,0.14729,-0.015259,12.541,-6.2898,14.662,19.49,17.133,0.036038,145.38,145.38,18.568,16.728,0.08042,0,0,0,0,0,0,0.067035,0.094276,0,0,0,0,0,0
1.065,0,560,0.14444,0.14167,0.14446,0,12.617,1.3569,0.14646,0.13733,12.541,-6.2898,14.238,19.736,17.037,0.24257,145.38,145.38,18.555,16.738,0.020997,0,0,0,0,0,0,0.17392,0.048172,0,0,0,0,0,0
1.07,0,560,0.14444,0.14167,0.14446,0,12.621,1.5822,0.14646,0.13733,12.521,-6.3499,14.411,19.689,17.287,0.40256,145.38,145.38,18.02,16.943,0.075852,0,0,0,0,0,0,0.22405,0.09156,0,0,0,0,0,0
1.075,0,560,0.14444,0.14167,0.14446,0,12.621,1.5822,0.14443,0.22888,12.521,-6.3499,14.444,19.329,16.972,0.5961,145.38,145.38,17.395,16.455,-0.43834,0,0,0,0,0,0,0.27263,0,0,0,0,0,0,0
1.08,0,560,0.14444,0.14167,0.14446,0,12.587,1.3421,0.14443,0.22888,12.571,-4.4687,14.234,19.45,17.012,0.41714,145.38,145.38,17.316,15.991,-0.5857,0,0,0,0,0,0,0.22807,0,0,0,0,0,0,0
1.085,0,560,0.14444,0.14167,0.14446,0,12.587,1.3421,0.14254,0.18311,12.571,-4.4687,14.433,18.994,16.869,0.25961,145.38,145.38,17.356,16.827,0.024411,0,0,0,0,0,0,0.17992,0.051941,0,0,0,0,0,0
1.09,0,560,0.14444,0.14167,0.14446,0,12.619,1.3922,0.14254,0.18311,12.571,-3.171,14.422,19.284,16.862,-0.066405,145.38,145.38,17.5,16.379,0.21359,0,0,0,0,0,0,0,0.15364,0,0,0,0,0,0
1.095,0,560,0.14444,0.14167,0.14446,0,12.619,1.3922,0.14254,0.18311,12.571,-3.171,14.486,18.743,16.814,-0.17585,145.49,145.49,17.129,16.856,0.16122,0,0,0,0,0,0,0,0.13348,0,0,0,0,0,0
1.1,0,560,0.14444,0.14167,0.14446,0,12.614,1.3394,0.141,0.16785,12.614,-2.1561,14.299,18.738,16.737,-0.15585,145.49,145.49,17.178,15.961,0.31638,0,0,0,0,0,0,0,0.18699,0,0,0,0,0,0
1.105,0,560,0.14444,0.14167,0.14446,0,12.614,1.3394,0.13742,0.38147,12.614,-2.1561,14.591,18.892,16.882,0.11674,145.49,145.49,17.259,16.747,-0.2096,0,0,0,0,0,0,0.12051,0,0,0,0,0,0,0
1.11,0,560,0.14444,0.14167,0.14446,0,12.619,1.6276,0.13742,0.38147,12.642,-0.44449,14.308,19.218,16.82,0.58695,145.49,145.49,17.102,16.205,1.4394,0,0,0,0,0,0,0.27022,0.39885,0,0,0,0,0,0
1.115,0,560,0.14444,0.14167,0.14446,0,12.619,1.6276,0.13426,0.33569,12.642,-0.44449,14.293,19.151,16.803,0.5822,145.49,145.49,16.801,16.439,7.4531,0,0,0,0,0,0,0.26912,0.90758,0,0,0,0,0,0
1.12,0,560,0.14444,0.14167,0.14446,0,12.605,1.4928,0.13426,0.33569,12.678,0.94285,14.461,18.743,16.636,0.46298,145.49,145.49,17.075,16.533,-0.71603,0,0,0,0,0,0,0.23999,0,0,0,0,0,0,0
1.125,0,560,0.14444,0.14167,0.14446,0,12.605,1.4928,0.13426,0.33569,12.678,0.94285,14.518,18.425,16.503,0.32102,145.49,145.49,17.015,16.48,-0.38925,0,0,0,0,0,0,0.19984,0,0,0,0,0,0,0
1.13,0,560,0.14444,0.14167,0.14446,0,12.612,1.4897,0.13182,0.21362,12.703,2.1247,14.401,18.756,16.371,-0.10998,145.49,145.49,16.649,16.665,14.879,0,0,0,0,0,0,0,1.2824,0,0,0,0,0,0
1.135,0,560,0.14444,0.14167,0.14446,0,12.612,1.4897,0.13182,0.21362,12.703,2.1247,14.591,18.245,16.64,-0.18578,145.49,145.49,16.563,16.122,19.051,0,0,0,0,0,0,0,1.451,0,0,0,0,0,0
1.14,0,560,0.14444,0.14167,0.14446,0,12.589,1.4224,0.13108,0.015259,12.621,3.6039,14.493,18.359,16.574,-0.20547,145.49,145.49,15.907,16.082,27.874,0,0,0,0,0,0,0,1.7552,0,0,0,0,0,0
1.145,0,560,0.14444,0.14167,0.14446,0,12.589,1.4224,0.1322,-0.16785,12.621,3.6039,14.288,18.248,16.544,-0.021565,145.49,145.49,15.88,16.444,22.771,0,0,0,0,0,0,0,1.5864,0,0,0,0,0,0
1.15,0,560,0.14444,0.14167,0.14446,0,12.607,1.4379,0.1322,-0.16785,12.619,3.8977,14.421,18.408,16.51,0.14585,145.49,145.49,16.495,15.932,37.104,0,0,0,0,0,0,0.1347,2.025,0,0,0,0,0,0
1.155,0,560,0.14444,0.14167,0.14446,0,12.607,1.4379,0.13418,-0.18311,12.619,3.8977,14.166,18.7,16.402,0.44759,145.49,145.49,16.078,15.953,45.092,0,0,0,0,0,0,0.23597,2.2324,0,0,0,0,0,0
1.16,0,560,0.14444,0.14167,0.14446,0,12.596,1.4048,0.13418,-0.18311,12.667,1.9032,14.407,18.348,16.453,0.35569,145.6,145.6,15.761,15.666,40.908,0,0,0,0,0,0,0.21011,2.1263,0,0,0,0,0,0
1.165,0,560,0.14444,0.14167,0.14446,0,12.596,1.4048,0.13418,-0.18311,12.667,1.9032,14.386,18.34,16.355,0.48488,145.6,145.6,15.79,16.258,54.521,0,0,0,0,0,0,0.24532,2.4547,0,0,0,0,0,0
1.17,0,560,0.14444,0.14167,0.14446,0,12.605,1.4249,0.13632,-0.2594,12.662,0.98259,14.347,18.214,16.262,0.34056,145.6,145.6,15.981,15.771,62.238,0,0,0,0,0,0,0.20559,2.6227,0,0,0,0,0,0
1.175,0,560,0.14444,0.14167,0.14446,0,12.605,1.4249,0.13923,-0.2594,12.662,0.98259,14.518,18.095,16.232,0.16346,145.6,145.6,16.136,16.182,66.994,0,0,0,0,0,0,0.14244,2.721,0,0,0,0,0,0
1.18,0,560,0.14444,0.14167,0.14446,0,12.612,1.3678,0.13923,-0.2594,12.71,-0.1643,14.232,18.271,16.187,0.031985,145.6,145.6,16.138,16.045,73.713,0,0,0,0,0,0,0.063006,2.8543,0,0,0,0,0,0
1.185,0,560,0.14444,0.14167,0.14446,0,12.612,1.3678,0.14185,-0.24414,12.71,-0.1643,14.294,18.275,16.408,-0.12038,145.6,145.6,16.361,15.965,109.8,0,0,0,0,0,0,0,3.4836,0,0,0,0,0,0
1.19,0,560,0.14444,0.14167,0.14446,0,12.607,1.4688,0.14185,-0.24414,12.719,-2.21,14.194,18.095,16.231,-0.12773,145.6,145.6,17.376,15.799,61.316,0,0,0,0,0,0,0,2.6032,0,0,0,0,0,0
1.195,0,560,0.14444,0.14167,0.14446,0,12.607,1.4688,0.14185,-0.24414,12.719,-2.21,14.466,17.767,16.317,-0.046135,145.6,145.6,21.53,15.152,75.789,0,0,0,0,0,0,0,2.8942,0,0,0,0,0,0
1.2,0,560,0.14444,0.14167,0.14446,0,12.619,1.5811,0.14389,-0.15259,12.701,-3.3815,14.305,17.842,16.231,0.096669,145.6,145.6,25.18,16.615,90.426,0,0,0,0,0,0,0.10953,3.1613,0,0,0,0,0,0
1.205,0,560,0.14444,0.14167,0.14446,0,12.619,1.5811,0.14389,-0.15259,12.701,-3.3815,14.153,18.023,16.23,0.33656,145.6,145.6,41.646,16.483,-28.643,0,0,0,0,0,0,0.20438,0,0,0,0,0,0,0
1.21,0,560,0.14444,0.14167,0.14446,0,12.591,1.4539,0.14391,0.061035,12.658,-3.6556,14.494,17.876,16.123,0.461,145.6,145.6,110.04,8.6617,254.87,0,0,0,0,0,0,0.2392,5.3074,0,0,0,0,0,0
